Date (GMT+2),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2023-09-05T18:15+02:00,2361.1,4028.3,11013.6,3232.4,433.1,6199.5,10.7,222.7,2662.5,151.7,1267.6,518.3,2711.4,7239.4,56228.4
2023-09-05T18:30+02:00,2347.4,4048.2,11136,3286.3,434.5,6375,10.8,367.9,4043.8,151.7,1274.8,519.1,2856.7,5217.3,56354
2023-09-05T18:45+02:00,2332.7,4073.7,11233.8,3308.9,434.6,6570.8,11,457.6,4798.4,138.8,1256.5,548.6,2999.3,3479.7,56420.1
2023-09-05T19:00+02:00,2324.1,4094.4,11246.7,3102.1,435.6,6827.4,11.2,494.4,6056.9,138.9,1240.8,632.5,3147.7,2141.9,56628.7
2023-09-05T19:15+02:00,2319.3,4104.1,11325.5,3075,478.3,6824.3,11.4,525.4,6647.3,139.2,1218.1,712.7,3488.4,1173.4,56399.8
2023-09-05T19:30+02:00,2319,4106,11330.3,3064.6,496.4,6886,11.7,512.3,6811.6,139.2,1237.2,794,4072.9,477.8,56353
2023-09-05T19:45+02:00,2321.3,4112.3,11340.9,3073.3,496.5,6905.3,11.9,464.5,6634.8,138.8,1256.1,872.7,4737.9,113.3,56048.1
2023-09-05T20:00+02:00,2317.9,4099,11420.6,3066,472.6,6907.7,12,453.5,6435.3,139.1,1217.3,983.7,5131.6,20.6,56108.2
2023-09-05T20:15+02:00,2316.6,4101.7,11530.3,3055.4,434.6,6760.6,12.2,445.9,5569.2,139.2,1214.2,1073.6,5652.8,5.5,55967.4
2023-09-05T20:30+02:00,2312.1,4094.5,11639.5,3032.4,435.6,6761,12.3,456.2,4313.7,138.9,1219.3,1161.3,6370.1,3.1,55665.6
2023-09-05T20:45+02:00,2311.7,4083.2,11640.2,2928.8,434.6,6723.3,12.5,340.6,2894.9,138.8,1234,1212.2,6951.6,2.7,54926.8
2023-09-05T21:00+02:00,2306.1,4033.5,11680.7,2797.9,434.6,6718.1,12.7,471,2649.1,142.4,1246.6,1244.1,7461.4,3.7,54050.7
2023-09-05T21:15+02:00,2306.8,4034.5,11630.9,2766.2,435.4,6590.5,12.8,409.2,2189,142.2,1255.5,1302.7,7873.7,2.1,53123.4
2023-09-05T21:30+02:00,2303.5,4029.9,11617.8,2729.1,435.7,6353.5,13,111.8,1484.7,142.1,1266.2,1352.4,8226.1,1.6,52006.7
2023-09-05T21:45+02:00,2303.5,4020,11555.8,2688.5,435.4,5983.3,13,142.1,935.4,142.1,1265.7,1403.3,8550.8,1.3,51075.5
2023-09-05T22:00+02:00,2303.9,3949.3,11452.2,2695.3,435,5856.5,13.3,212,1105.1,142.1,1254.8,1511,8514.6,1.2,49783.8
2023-09-05T22:15+02:00,2306.7,3928.7,11350.5,2680.8,434.6,5659.2,13.4,84.5,686,142.4,1280.2,1511.2,8601.6,1.2,49094.6
2023-09-05T22:30+02:00,2308.2,3898.7,11261.6,2535.1,434.6,5392.7,13.6,99.3,395.4,142.2,1275.3,1464.6,8635,1.1,48027.8
2023-09-05T22:45+02:00,2310.2,3892.3,11059.2,2498.1,434.6,4993.5,13.7,94.1,359.7,142.1,1249.2,1449.3,8628.2,1.1,46954.9
2023-09-05T23:00+02:00,2312.6,3824,10831.7,2364.5,434.6,4665.7,13.9,198.1,671.2,142.1,1234.5,1463.8,8422.1,1.1,46131.5
2023-09-05T23:15+02:00,2322.6,3806.3,10341.8,2357.8,434.7,4577.9,14,163.6,879.7,142.1,1273.3,1422.4,8061.2,1.1,45757.4
2023-09-05T23:30+02:00,2336,3804.1,9899.8,2394.5,436,4565,14,184.1,849.4,142.1,1287.6,1424.2,7805.8,1.1,44992.4
2023-09-05T23:45+02:00,2347.8,3795.6,9773,2303.9,435.2,4559.3,14.1,110.2,641.4,142.1,1288.3,1390.6,7526.7,1.1,44561
2023-09-06T00:00+02:00,2361.5,3731.1,9612.5,2294.2,435.8,4575.2,14,88.8,677.8,139.9,1158.8,1352.7,7210.5,1.3,43916.9
2023-09-06T00:15+02:00,2381.2,3726.5,9474.9,2168.3,436.9,4513.9,14,96.6,541.5,139.9,1160.8,1327.5,7041,1.3,43377.8
2023-09-06T00:30+02:00,2400.2,3724.8,9409.9,2127.7,436.9,4473,14,79.1,450.4,140.2,1151.2,1333.8,6828.9,1.3,42849
2023-09-06T00:45+02:00,2408.2,3725.6,9315.6,1976.9,435.6,4412.6,14,84.5,324.8,140,1153.6,1357.7,6598.3,1.3,42474.8
2023-09-06T01:00+02:00,2406.6,3698.7,9071.5,1838.4,436.2,4195.6,14.1,87.7,324.1,139.9,1153.3,1319.3,6307.1,1.2,41539.2
2023-09-06T01:15+02:00,2414.4,3692.2,8880.2,1772,435.4,4182.1,14.2,108,348.2,143.3,1149.7,1290.6,6125.7,1.2,41385.4
2023-09-06T01:30+02:00,2424,3700.9,8859.2,1733.3,435.4,4231.6,14.4,100.6,90.7,143.3,1154.8,1248.7,6049.5,1.2,41061
2023-09-06T01:45+02:00,2420.8,3700.8,8897.3,1719.7,435.4,4280.5,14.6,93.3,80.2,143.3,1154.3,1263.4,5862.2,1.2,40708.9
2023-09-06T02:00+02:00,2420.9,3686.4,9032.5,1713.8,435.6,4135.1,14.6,117.4,46.5,143.3,1157.5,1287.1,5517.1,1.2,40105.4
2023-09-06T02:15+02:00,2415.5,3690.6,9032.3,1715.3,436,4169.9,14.7,151.1,112.6,143.3,1161.5,1246.1,5250.5,1.2,39919.8
2023-09-06T02:30+02:00,2409.8,3692.7,9039.4,1708.1,436.3,4182.5,14.7,150.5,147.7,143.3,1161.6,1237.7,5010.3,1.2,40052.3
2023-09-06T02:45+02:00,2403.6,3688.6,9131,1697.7,436.3,4184.1,14.9,170.1,142.9,143.5,1163.1,1220.2,4835,1.3,39882.4
2023-09-06T03:00+02:00,2398.5,3674.3,9463.4,1729.3,436.5,4196.4,15,160.5,71.9,143.7,1144.5,1234,4637.1,1.3,39889.4
2023-09-06T03:15+02:00,2392,3678.4,9528.8,1768.7,435.4,4201.4,15,173.7,135.2,143.7,1143.3,1203.4,4442.9,1.3,39930.9
2023-09-06T03:30+02:00,2385.5,3680.8,9532.5,1781.3,435.4,4231.4,15,164.6,109.7,143.4,1163.4,1131.1,4267.3,1.3,39790.8
2023-09-06T03:45+02:00,2386.2,3683.4,9718.3,1757.6,435.4,4225.1,15.1,174,114.7,143.3,1152.1,1064.7,4025.1,1.3,39983.7
2023-09-06T04:00+02:00,2390.9,3692.5,9865.2,1711.6,436.1,4323.9,15.2,116.9,58.4,143.3,1130.3,1050.1,3789.1,1.2,40692.4
2023-09-06T04:15+02:00,2393.2,3697,9978,1733.7,436.9,4326.7,15.2,122.5,80.1,143.3,1132.5,1050.9,3586.4,1.2,40901.8
2023-09-06T04:30+02:00,2402.8,3701.8,10101.7,1841.5,435.6,4402.9,15.2,136.8,197.2,143.3,1142.2,1086.1,3313.1,1.2,41251
2023-09-06T04:45+02:00,2400.6,3710.3,10323.9,1990.9,435.4,4451.9,15.2,161.4,441.7,143.3,1138.9,1125.9,3076.7,1.3,42022
2023-09-06T05:00+02:00,2399.6,3754.1,10683.7,2206.7,434.8,4679.1,15.2,181.5,420.3,143.3,1150.3,1115.6,2867.3,1.3,43267.4
2023-09-06T05:15+02:00,2397.2,3797.3,10968.5,2318.9,434.7,4829.6,15.3,167.8,574.5,143.3,1152.6,1068.9,2719.5,1.3,44028.1
2023-09-06T05:30+02:00,2396.7,3817.9,11053,2449.4,435.4,5126.4,15.4,293.8,1114.9,143.3,1163.8,1043.8,2667.5,1.9,45129.6
2023-09-06T05:45+02:00,2397.1,3852.5,11099.9,2654.5,436.4,5341.7,15.4,293.5,1684.8,143.3,1163.4,1038.9,2627.1,1.9,46791.7
2023-09-06T06:00+02:00,2403.8,3972,11056.1,2771.7,434.5,5718.6,15.4,277.9,2220.5,143.6,1161.5,1056,2580.6,3.2,49652.8
2023-09-06T06:15+02:00,2404.1,4002.8,11099.4,2840.4,434.7,6005.3,15.4,434.4,3225.2,143.5,1146.1,1014.3,2537,9.3,51478.5
2023-09-06T06:30+02:00,2402.3,3999.4,11086,2889.3,436.3,6158.8,15.5,523,4093.8,143.3,1155.9,1010,2542.2,57.4,52401.8
2023-09-06T06:45+02:00,2403.8,4016.6,11121.8,2915.9,435.5,6382.3,14,451.3,4531.7,143.3,1163.4,1003.1,2724.4,292,53162.2
2023-09-06T07:00+02:00,2404.9,4037.1,11103.4,3047,458.4,6461.1,12.7,424.5,5486.2,143.5,1166.9,974.1,2834.4,978.3,54537.3
2023-09-06T07:15+02:00,2399.7,4049.9,11094,3082.2,491.8,6458.7,12.6,440.9,5527.9,143.5,1172.3,943.2,2839.8,2054.4,55646.1
2023-09-06T07:30+02:00,2403.8,4061,11056.7,3114.8,452.4,6460.6,12.5,395.2,5157.3,143.3,1173.4,919.2,2845.4,3548.3,56470.7
2023-09-06T07:45+02:00,2401,4064.4,11051.2,3113.4,433.8,6403.3,12.3,324.6,3991,143.3,1173,906.7,2863,5381.9,57154.9
2023-09-06T08:00+02:00,2410.8,4060.5,10992,3046.6,434.9,6264.5,12.1,402,4765.3,143.3,1163.3,889.2,2906.1,7491,57603.1
2023-09-06T08:15+02:00,2418.1,4048.5,10917.9,3047.3,435.4,6075.4,11.8,323.8,3309.2,143.5,1172.1,831.3,2879.9,9730,58832.5
2023-09-06T08:30+02:00,2420.4,4029.5,10837.9,3041.1,435.4,5981.8,11.5,191.8,2295.8,143.5,1175.9,808.2,2774.5,12046.2,59563.9
2023-09-06T08:45+02:00,2431.4,3999.6,10887.3,2997.6,435.4,5786.4,11.3,96,1088.5,143.3,1162.1,784.2,2556.5,14435.2,59612.7
2023-09-06T09:00+02:00,2438.4,3929.6,10767.3,2969.6,433.9,5818.7,11.1,368.6,2418.9,143.5,1162.5,750.6,2277,16812.9,59317.9
2023-09-06T09:15+02:00,2444.8,3908.2,10667.5,2890,433.8,5765.4,10.9,313.9,1324.6,143.5,1149.6,707.4,1971.5,19132.3,59684.6
2023-09-06T09:30+02:00,2458,3899.9,10633.1,2752.9,433.8,5603.2,10.7,219.1,511.4,147.5,1154.8,707.9,1714.5,21381.6,60463.7
2023-09-06T09:45+02:00,2466.5,3884.6,10026.9,2665,433.8,5062.1,10.6,132.6,296,147.5,1155.3,700.4,1488.3,23486.7,60406.3
2023-09-06T10:00+02:00,2472.8,3789.6,9416.3,2568.2,433.8,4413.7,10.4,164.3,705.8,147.5,1149.2,706.8,1327.4,25446.1,59382
2023-09-06T10:15+02:00,2480,3781.4,8822.9,2503.5,433.8,4099.5,10.2,107,241.1,147.5,1132,727.4,1222.3,27145.2,59501.7
2023-09-06T10:30+02:00,2480.3,3755.9,8313.2,2331.1,434.9,3945.2,10.1,150.4,139.9,143.9,1116.1,762.1,1144.4,28739.2,59695.5
2023-09-06T10:45+02:00,2490.6,3739.5,7991.9,2235,433.8,3801.2,9.9,111.1,3.8,144.1,1102.8,818.9,1149.8,30223.2,60211.6
2023-09-06T11:00+02:00,2495.5,3715.3,7824.5,2142.9,433.8,3351,9.8,122.6,162.1,144.1,1119.4,850,1195.7,31547,60208.3
2023-09-06T11:15+02:00,2493.5,3699.7,7535.8,2128,433.8,3215.6,9.7,82.3,22.3,143.9,1121.9,824.4,1276.6,32738.6,61178.2
2023-09-06T11:30+02:00,2504.5,3695,7415,2131.3,434.4,3112.7,9.5,61.9,1.7,143.9,1120.7,836.4,1377.1,33743.5,61313.5
2023-09-06T11:45+02:00,2507.3,3709.9,7241.8,2129.6,435.4,3084.3,9.4,57.9,14.9,143.9,1110.7,818.5,1475.5,34585.2,60406
2023-09-06T12:00+02:00,2518.9,3666,7241.8,2076.3,435.1,3210.9,9.3,106,437.2,143.9,1116.7,813.4,1536,35300.3,59895.8
2023-09-06T12:15+02:00,2501.6,3650.6,7088.1,2056.2,434.2,3164.9,9.2,77.1,223,143.7,1128.1,833.3,1640.3,35875.5,59693.6
2023-09-06T12:30+02:00,2503.1,3638.3,7043.9,2056.5,434.8,3155.8,9.1,37.1,75.9,143.5,1120.8,837.5,1768.1,36302.1,59434.9
2023-09-06T12:45+02:00,2502.1,3635.4,6807.4,2057.1,434.7,3153.6,9,43.8,15.8,143.5,1117.9,879.2,1833.1,36560,59407.7
2023-09-06T13:00+02:00,2504.7,3626.5,6546.6,2029.1,435.4,3026.6,8.9,36.2,10.1,143.5,1111.2,927.7,1877.7,36693.1,59102.8
2023-09-06T13:15+02:00,2505.7,3636.8,6459.7,1820.8,434.4,2989.8,8.9,36.9,11.4,143.8,1108,974.1,1926.1,36641,58772.1
2023-09-06T13:30+02:00,2491,3605.7,6465.8,1791.2,433.8,2983.1,8.8,55.2,49.2,140,1107.5,997.9,1980.9,36458.3,58262.5
2023-09-06T13:45+02:00,2482.2,3595.9,6465.1,1788.4,434,2976.2,8.7,39.2,4.4,140.2,1104.8,993.7,2015.9,36114.8,57787.4
2023-09-06T14:00+02:00,2473.8,3580.3,6412.2,1778.1,434.5,3067.4,8.6,62.4,9.7,140.4,1101.7,1021.5,2020,35614.9,57387.1
2023-09-06T14:15+02:00,2469.9,3571.4,6456.2,1790.1,434.8,3134.2,8.6,91.5,17.1,140.2,1099.3,1053,1997.5,35003.4,57545.8
2023-09-06T14:30+02:00,2464.1,3586.7,6556.9,1788.1,435.4,3165.1,8.5,108.9,23.2,140.2,1101.8,1061.5,1989.7,34217,57231.7
2023-09-06T14:45+02:00,2462.6,3594.8,6851.9,1781.9,435.4,3204.7,8.5,121.9,99.7,140.4,1091,1029.1,2032.5,33313.6,56858.9
2023-09-06T15:00+02:00,2465.9,3598.8,7021.3,1842.8,434.2,3207.3,8.5,80.9,3.7,140.4,1053.1,1005.8,2069.1,32299.1,56721.9
2023-09-06T15:15+02:00,2466.9,3618.5,7228.3,1856.9,434.7,3306.9,8.5,84.7,18.3,140.2,1040.8,981.7,2109.3,31134.7,56594.9
2023-09-06T15:30+02:00,2449.4,3614.2,7570.8,1835.6,433.8,3314.2,8.5,94.7,130.6,140,1060.2,983.8,2173.6,29874.1,56318.7
2023-09-06T15:45+02:00,2443,3611.9,7938.9,1865.1,433.8,3516.5,8.4,253.5,111.6,140,1079.9,959.4,2270.4,28362.8,55928.3
2023-09-06T16:00+02:00,2449.4,3629,8444,1833.2,434.2,3857.8,8.4,103.2,1.1,140,1092.5,908.5,2402.8,26675.7,55708.9
2023-09-06T16:15+02:00,2444.9,3655.8,8759.4,1824.4,434.9,3929.5,8.4,99.3,16.5,140,1093.9,869.9,2518.2,24851.4,55496.1
2023-09-06T16:30+02:00,2434.2,3661.3,9085.6,1911.3,433.8,3983.1,8.4,117.1,469.2,140,1092.6,798.2,2616.6,22960.4,55231.9
2023-09-06T16:45+02:00,2430.3,3678.8,9543.5,2056.6,433.8,4118.6,8.4,172.8,964.9,140,1096.2,709.1,2688.1,20930.9,55417.6
2023-09-06T17:00+02:00,2423.1,3726.1,10211.5,2339.5,434.6,4645.9,8.4,113.3,526,140,1096,648.6,2833.4,18703.9,55976.4
2023-09-06T17:15+02:00,2408.1,3776.2,10518.4,2445.3,434.3,5193.7,8.4,188.2,1545.4,140,1048.8,647.1,2981.9,16372.8,56264.2
2023-09-06T17:30+02:00,2395.8,3817.2,10584.4,2623.4,433.6,5671.8,8.5,250.6,3252.8,139.9,1013.1,676.1,3172,14009.7,56271.9
2023-09-06T17:45+02:00,2374,3846.1,10598.7,2812.8,432.3,5846.2,8.5,348.4,5042.7,135.9,1068.1,736.6,3334.4,11597.4,56474.2
2023-09-06T18:00+02:00,2354.3,3907.5,10647.9,3083.9,432.3,6073.9,8.6,187.3,2776.1,135.9,1104.7,768.1,3487.6,9231.5,56773.6
2023-09-06T18:15+02:00,2346.2,3938.4,10952.1,3407.7,431.1,6287.9,8.6,156.3,3447.7,136.2,1092.1,753.1,3687.6,7083,56950.2
2023-09-06T18:30+02:00,2341.4,3960.9,10991.9,3524.9,430.8,6457.5,8.8,278.1,5057.3,136.3,1053.9,798.3,3923.5,5110.8,56858
2023-09-06T18:45+02:00,2332.6,3981.5,10997.4,3598.2,430.6,6601.8,8.9,372.2,5549.6,136.2,1059.9,874.5,4236.2,3377.9,57202.3
2023-09-06T19:00+02:00,2332.4,4040.6,10944.3,3666.5,429.2,6729.8,9,341.7,5715.9,135.9,1089.4,975.4,4546.4,1983.7,57260.2
2023-09-06T19:15+02:00,2321.8,4020,10991.3,3682.5,429.2,6770.1,9.2,341.7,5755.8,135.9,1105.3,1079.4,5285,983,57624.8
2023-09-06T19:30+02:00,2312.8,4013.5,11002.6,3716.9,429.2,6728.4,9.4,329,5750.6,135.9,1118,1178.9,6271.9,360.9,57336.2
2023-09-06T19:45+02:00,2313.8,4004.8,11007.5,3745.1,428.7,6627.6,9.6,290.7,5623.3,136,1128.1,1337.9,7370.6,74.4,57297.4
2023-09-06T20:00+02:00,2311.8,3986.2,11082.7,3769.4,427.7,6596.5,9.7,330.7,5393.5,136.3,1120.5,1460,7938,13.9,57268.9
2023-09-06T20:15+02:00,2309.3,4015.9,11089.5,3807.3,427.7,6452.9,9.8,206.8,5045.4,136.3,1114.9,1608.5,8845.4,5.2,57045.5
2023-09-06T20:30+02:00,2305.1,4019.9,11094.8,3784.3,427.7,6451.9,10,200.6,3833.7,136.3,1090.5,1736.4,9899.5,2.8,56832.2
2023-09-06T20:45+02:00,2298.4,4013.5,10848.5,3716,427.7,6443.5,10.2,120,3103.2,136.3,1093.7,1864.7,10873,2.5,56031.4
2023-09-06T21:00+02:00,2292,3985.2,10713.5,3571.6,427.7,6328.5,10.3,327.4,4150.3,136.3,1112.2,2104.2,11643.1,3.3,55119.2
2023-09-06T21:15+02:00,2289.5,3977.2,10635.5,3446.9,427.7,6140.2,10.5,163.2,3206.5,136.3,1137,2305.7,12348.5,2.2,54023.5
2023-09-06T21:30+02:00,2289.5,3967.3,10647.7,3340,427.7,5934.1,10.6,98.8,2545.1,136.3,1150.8,2415.7,12865,1.9,53033.6
2023-09-06T21:45+02:00,2288.5,3955.3,10567.8,3160.5,426.7,5702.4,10.7,109.3,1623.2,136.3,1163.6,2397.7,13319.5,1.7,52253.3
2023-09-06T22:00+02:00,2290.5,3889.4,10485.9,2828.8,426.1,5483.4,10.9,338.2,1180.4,136.3,1147.6,2394.3,13366.2,2.6,51089.4
2023-09-06T22:15+02:00,2298,3874.8,10410.4,2465.9,427.6,5362.4,11,218.9,845.7,136.3,1140,2432.6,13615.7,1.8,50056.1
2023-09-06T22:30+02:00,2309.9,3862.8,10419.2,2279.7,426.1,5224.2,11,225.4,661.1,136.3,1142.5,2462.4,13666.1,1.7,48951.7
2023-09-06T22:45+02:00,2314,3852.5,10373.4,2012.1,426.1,4891.7,11.1,194.4,236.6,136.3,1136.3,2525.3,13704.5,1.5,48302.8
2023-09-06T23:00+02:00,2323,3783.1,10334.4,1903.5,426.1,4510.3,11.1,236.1,595,136.3,1136.2,2530.4,13551,1.5,46824.2
2023-09-06T23:15+02:00,2334.3,3771.1,10171.2,1806.4,426.1,4231,11.1,174.2,529.8,136.3,1132.7,2505.6,13296,1.5,46032.8
2023-09-06T23:30+02:00,2347.8,3763.5,10022.2,1799.2,426.1,3982,11.2,141.8,335.8,136.3,1129.7,2465.6,13132,1.5,45207.8
2023-09-06T23:45+02:00,2354.4,3768.5,9996.7,1810.6,426.1,3996.1,11.2,137.4,135.9,136.3,1135.2,2468.1,13024.3,1.5,44453.9
2023-09-07T00:00+02:00,2360.3,3715.3,10018,1788.7,422.3,4142,11.2,169.3,231.1,144.8,1133.6,2452.1,12786.1,1.5,43504.3
2023-09-07T00:15+02:00,2359.1,3709.8,9855.1,1802,422.3,3883.4,11.2,234.1,295.3,144.8,1131.6,2509.4,12614.7,1.5,43288.3
2023-09-07T00:30+02:00,2360.4,3700.7,9604.3,1791,422.3,3870.7,11.2,93,57.4,144.8,1133.8,2577,12360,1.6,42836.9
2023-09-07T00:45+02:00,2360.3,3699.2,9249.3,1740.5,422.3,3861.5,11.3,92.9,56.9,144.8,1139.6,2588.8,12080.5,1.6,42276.2
2023-09-07T01:00+02:00,2366.8,3668.6,8804.6,1593,421.9,3543.5,11.3,82.8,147.7,144.8,1139,2522.6,11843.6,1.5,41669.5
2023-09-07T01:15+02:00,2371.5,3671.8,8439.7,1467.9,420.7,3547.6,11.5,128.9,61.1,137.2,1141.6,2494.2,11586.4,1.5,41629.3
2023-09-07T01:30+02:00,2382.9,3674.6,8169.4,1412.9,420.7,3601.8,11.6,111.4,60.6,137.2,1140.6,2436.8,11376.8,1.5,41453.7
2023-09-07T01:45+02:00,2389.7,3667.8,7849.4,1409.3,420.7,3571.8,11.7,46.9,21.1,137.2,1132.1,2324.9,11110.7,1.5,41029.9
2023-09-07T02:00+02:00,2395.7,3632.7,7647.2,1429.2,420.7,3526.4,11.8,124.4,1.3,137.5,1132,2206,10800.7,1.5,40807.1
2023-09-07T02:15+02:00,2405.8,3633.1,7437.5,1434.1,420.8,3512.1,11.9,146,11.9,137.6,1138.5,2058.3,10598.2,1.5,40554.9
2023-09-07T02:30+02:00,2407.3,3628.5,7336.6,1441.6,422,3544.6,11.9,165.4,108.5,137.5,1138.5,1940.5,10330.6,1.5,40673.8
2023-09-07T02:45+02:00,2402.5,3634.1,7299,1537.1,420.7,3547.8,12,168.4,141,137.2,1145.1,1885.4,10132.3,1.5,40765.9
2023-09-07T03:00+02:00,2397,3623,7267,1641.5,420.7,3425.6,12,132.9,145.2,137.2,1137.9,1824.2,9903.5,1.5,40634
2023-09-07T03:15+02:00,2391,3626.9,7244.6,1622.5,420.7,3401.8,12,81.9,44.5,137.2,1139.4,1814.7,9736.7,1.5,40430.6
2023-09-07T03:30+02:00,2386,3623.9,7274.8,1586.4,420.7,3392.5,12.1,67.2,35.2,137.2,1130.1,1738.3,9486.2,1.6,40189.1
2023-09-07T03:45+02:00,2383.1,3631.6,7286.7,1606,420.7,3465.9,12.2,87.7,68.6,137.2,1122,1626.5,9268.2,1.6,40351.7
2023-09-07T04:00+02:00,2380.4,3642.8,7289.7,1578.5,420.7,3482.7,12.2,107,79.2,137.2,1124.1,1566.1,9071,1.5,41062.5
2023-09-07T04:15+02:00,2377.7,3656.2,7311.1,1593.6,420.7,3476.7,12.3,127,125.7,137.2,1116.8,1535.8,8941.3,1.5,40901.5
2023-09-07T04:30+02:00,2374.4,3663.1,7576,1690.2,420.7,3481,12.3,124.3,88.9,137.2,1138.3,1522.5,8779.9,1.5,41108.5
2023-09-07T04:45+02:00,2365.9,3655,8011.3,1813.8,420.7,3511,12.4,113.3,41.1,137.2,1145.6,1545.1,8815.7,1.5,41934.9
2023-09-07T05:00+02:00,2359.4,3687.5,8451.2,1978.5,420.7,3802.6,12.4,172.2,89,137.2,1141,1511,8939.9,1.6,42820.4
2023-09-07T05:15+02:00,2358.6,3707.9,8872.7,2108,420.7,3949.8,12.5,159.8,83.7,138.4,1135.2,1483.5,9026.6,1.6,43487.8
2023-09-07T05:30+02:00,2351.1,3732,9381.7,2177.8,420.7,4202.1,12.5,105.8,97,139,1141.7,1499.4,9146.6,1.6,44673.8
2023-09-07T05:45+02:00,2346.3,3770.7,9766.9,2270.7,420.7,4232.5,12.6,138.4,292.3,139.8,1142.8,1532.3,9292.5,1.7,46417.3
2023-09-07T06:00+02:00,2340.6,3864.9,9954.7,2374.8,420.7,4328.3,12.5,105.3,187.2,142.4,1136.1,1601.8,9465.2,1.7,49548.8
2023-09-07T06:15+02:00,2334.5,3899.8,10337.4,2425.2,420.7,4548.8,12.5,113.5,837.4,145.4,1135.8,1630.4,9523.6,6.1,51090.2
2023-09-07T06:30+02:00,2328,3925.4,10579.8,2536.6,420.7,4636.1,12.6,99.3,1534.6,146.2,1135.9,1624.4,9724.3,51.5,52302
2023-09-07T06:45+02:00,2328.7,3957.2,10646.9,2593,422.1,4680.3,12.6,210.9,1977,146.2,1137.3,1628.9,10204.2,254.9,53563.2
2023-09-07T07:00+02:00,2325.6,4005.7,10610.3,2702.9,476.4,4817,12.5,292.9,3590.8,144.4,1134,1685.5,10383.2,896,55131.9
2023-09-07T07:15+02:00,2315.4,4024.5,10610,2719.7,451.6,4764.6,12.5,271.1,3495.9,144.5,1132.4,1810.3,10188.8,1955.1,55745.4
2023-09-07T07:30+02:00,2321.3,4042.6,10614.6,2692.6,420.7,4746,12.3,235.9,3081.8,144.7,1128.3,1881.9,10010.3,3432.4,56661.6
2023-09-07T07:45+02:00,2327.9,4039.6,10571.1,2780.4,420.7,4713.1,12.2,104.6,2171.2,144.7,1136.1,1867.3,9894.7,5215,57348.3
2023-09-07T08:00+02:00,2334.5,4027.4,10567.2,2926.3,437.9,4895.3,12,288.3,3930,144.7,1140.1,1908.1,9657.7,7294.6,58391.1
2023-09-07T08:15+02:00,2336.3,4007.3,10507.9,2897.6,478.5,4794,11.7,217.6,2408.7,144.7,1136.4,1907.8,9156.5,9556.6,58956.7
2023-09-07T08:30+02:00,2344.8,4008.2,10467.1,2839.8,429.6,4696.8,11.4,125.4,1694.6,144.7,1135.5,1880.8,8497.2,11903,59270.3
2023-09-07T08:45+02:00,2358.1,4005.6,10441.7,2794.4,420.7,4462.3,11.1,135.6,555.7,144.8,1129.7,1896.6,7666.4,14202.8,59608.1
2023-09-07T09:00+02:00,2365.1,3929.1,10437.5,2678,422.1,4468.3,10.8,317.9,1300.2,144.7,1130.5,1929.8,6640.5,16667.8,59521.3
2023-09-07T09:15+02:00,2376.1,3910.4,10292.5,2595.9,422.7,4499.1,10.6,132.2,498.9,144.8,1131.5,1923.8,5627.4,19102.7,59981.8
2023-09-07T09:30+02:00,2372.5,3886.8,10055.2,2458.5,422.3,4271,10.4,87.4,117.1,144.7,1124.2,1932.2,4665.4,21516.2,60089.1
2023-09-07T09:45+02:00,2386,3887.8,9665.6,2279.5,422.3,4049.6,10.2,78.7,223.3,144.7,1132.7,2010.3,3975.2,23850.6,60329.2
2023-09-07T10:00+02:00,2364.2,3806.9,9195.7,2208.2,422.3,3920.6,10.1,202.4,1022.3,151.4,1132.9,2094.8,3594.7,26065.7,59866.3
2023-09-07T10:15+02:00,2369.1,3781.1,8696.9,2102.7,422.3,3751.5,9.9,69.8,429,155,1126.4,2161,3351.5,28060.6,60151
2023-09-07T10:30+02:00,2384.3,3765.4,8295.9,1998.3,422.4,3675.6,9.8,69.8,176.9,159,1123.3,2167.5,3281.8,29733.8,60334.9
2023-09-07T10:45+02:00,2365.4,3766.7,7954.8,1912.4,422.9,3613.5,9.7,93.4,80,165.6,1121.4,2209.4,3261.5,31233.2,60658
2023-09-07T11:00+02:00,2349.1,3718.9,7654.2,1902,422.8,3393.7,9.5,86.2,452.4,165.7,1117.7,2195.2,3349.2,32736.9,61004.6
2023-09-07T11:15+02:00,2364.3,3698.8,7299,1892.6,423.4,3106.5,9.4,91.9,80.6,162.1,1118.3,2172.7,3579.4,34011.5,60909
2023-09-07T11:30+02:00,2350.1,3683.5,7001.3,1899.6,422.7,2988.5,9.3,72.2,33,162,1118.4,2208.7,3986.6,34945.4,60905.6
2023-09-07T11:45+02:00,2341.5,3682.3,6736.6,1897.7,423.8,2962.9,9.2,56.8,4.2,162,1121,2244.7,4416.4,35849.3,60784.5
2023-09-07T12:00+02:00,2339.9,3638.6,6487.3,1887.8,423.8,2882.9,9.1,110.9,34.8,162.1,1120.1,1891.9,4799.9,36599.9,60776.8
